ID,Age,Income,Education,Marital_Status,Total_Spend,Total_Purchases,Total_Campaigns_Accepted,Recency,Cluster,Segment_Name
1915,73,78939.0,PhD,Married,1507,20,0,57,0,Budget Conscious
8897,59,42720.0,Graduation,Single,654,25,1,9,1,Affluent Loyalists
2371,52,33622.0,Graduation,Married,81,9,0,22,3,Deal Seekers
4303,67,6835.0,PhD,Together,137,1,0,76,3,Deal Seekers
6825,71,41452.0,Graduation,Together,16,4,0,86,2,Moderate Mainstream
1072,59,40760.0,PhD,Single,93,8,0,64,2,Moderate Mainstream
4964,66,74250.0,PhD,Together,1158,18,0,90,0,Budget Conscious
2461,69,51124.0,Master,Single,43,6,0,79,2,Moderate Mainstream
10736,53,72258.0,Graduation,Single,1525,22,0,28,0,Budget Conscious
3194,50,71466.0,PhD,Single,1230,19,0,86,0,Budget Conscious
10839,48,36283.0,Graduation,Together,29,6,0,42,2,Moderate Mainstream
49,54,20587.0,Graduation,Single,25,5,0,39,3,Deal Seekers
4290,52,30467.0,Graduation,Married,24,4,0,8,3,Deal Seekers
10219,52,31590.0,Graduation,Together,38,5,0,40,3,Deal Seekers
4211,38,20425.0,Basic,Married,57,7,0,5,3,Deal Seekers
1135,64,17144.0,Master,Together,47,12,0,96,2,Moderate Mainstream
6299,56,42564.0,PhD,Divorced,813,24,2,28,1,Affluent Loyalists
10846,46,43783.0,Master,Married,629,22,1,22,1,Affluent Loyalists
347,48,40780.0,Graduation,Divorced,377,17,0,30,1,Affluent Loyalists
6543,79,62847.0,Master,Together,1612,14,0,45,0,Budget Conscious
10446,67,82017.0,PhD,Married,729,17,4,58,0,Budget Conscious
3479,74,16813.0,Graduation,Single,50,6,1,49,3,Deal Seekers
11075,46,51267.0,Graduation,Married,270,15,0,37,2,Moderate Mainstream
4442,63,46524.0,Graduation,Single,177,9,0,70,2,Moderate Mainstream
199,62,45183.0,Master,Single,315,13,1,33,2,Moderate Mainstream
6722,70,70421.0,PhD,Married,767,23,0,98,1,Affluent Loyalists
796,59,60161.0,2n Cycle,Divorced,1071,26,0,17,1,Affluent Loyalists
3749,51,73926.0,Graduation,Together,1580,24,0,54,0,Budget Conscious
8523,56,19329.0,Graduation,Married,60,10,0,39,3,Deal Seekers
310,54,61872.0,Master,Married,573,21,0,81,1,Affluent Loyalists
8629,68,46984.0,Graduation,Widow,41,5,0,71,2,Moderate Mainstream
236,73,34838.0,Graduation,Married,170,10,0,62,2,Moderate Mainstream
9930,80,82716.0,PhD,Single,1167,28,0,8,0,Budget Conscious
3483,66,48192.0,Graduation,Married,1526,25,4,76,0,Budget Conscious
4599,48,49681.0,Master,Married,458,21,0,66,1,Affluent Loyalists
7326,53,56850.0,Master,Married,63,6,0,83,2,Moderate Mainstream
7352,67,55267.0,Graduation,Married,405,17,0,28,2,Moderate Mainstream
2350,52,59666.0,Graduation,Married,1027,20,1,87,1,Affluent Loyalists
9145,52,72504.0,Graduation,Single,1478,22,0,43,0,Budget Conscious
2964,43,26872.0,Graduation,Married,72,5,0,0,3,Deal Seekers
5585,52,21359.0,Graduation,Single,48,7,1,1,3,Deal Seekers
9687,49,73170.0,Graduation,Single,726,16,0,1,0,Budget Conscious
3732,69,52750.0,Master,Married,860,27,0,72,1,Affluent Loyalists
6303,38,91820.0,PhD,Together,1497,22,0,72,0,Budget Conscious
11176,54,65968.0,PhD,Together,495,18,0,12,2,Moderate Mainstream
2986,48,30772.0,Graduation,Married,20,4,0,89,2,Moderate Mainstream
7462,70,22507.0,Graduation,Single,570,19,0,67,1,Affluent Loyalists
3900,52,65685.0,Graduation,Married,769,21,0,54,1,Affluent Loyalists
7034,46,25804.0,2n Cycle,Married,55,7,0,34,3,Deal Seekers
9493,44,76412.0,PhD,Single,1808,18,3,15,0,Budget Conscious
1143,52,22063.0,Graduation,Married,55,7,0,43,3,Deal Seekers
1,63,57091.0,Graduation,Single,577,18,2,0,0,Budget Conscious
3855,61,22419.0,Graduation,Married,162,8,0,74,3,Deal Seekers
5536,65,87771.0,Graduation,Together,1957,20,5,61,0,Budget Conscious
5989,65,78353.0,2n Cycle,Divorced,1576,24,0,51,0,Budget Conscious
9499,70,93404.0,Graduation,Married,1616,17,2,97,1,Affluent Loyalists
6768,62,37859.0,Graduation,Divorced,36,6,0,75,3,Deal Seekers
2150,66,80995.0,PhD,Widow,1482,22,0,83,0,Budget Conscious
6646,40,16529.0,Graduation,Together,22,5,0,23,3,Deal Seekers
4887,48,55412.0,PhD,Divorced,63,6,0,65,2,Moderate Mainstream
8560,32,48789.0,Graduation,Single,680,18,0,94,1,Affluent Loyalists
3321,57,56575.0,PhD,Together,542,20,0,42,1,Affluent Loyalists
11003,44,25130.0,2n Cycle,Together,50,7,0,10,3,Deal Seekers
10402,57,35441.0,Graduation,Married,39,6,0,94,3,Deal Seekers
9904,68,71391.0,Graduation,Married,1043,28,0,50,1,Affluent Loyalists
6141,52,49494.0,Master,Single,385,14,0,46,2,Moderate Mainstream
5687,44,81702.0,Graduation,Divorced,1633,27,0,98,0,Budget Conscious
10856,44,45889.0,2n Cycle,Single,46,5,0,42,3,Deal Seekers
5121,47,56628.0,Graduation,Single,761,20,1,30,1,Affluent Loyalists
4186,74,34026.0,Graduation,Together,76,9,0,11,2,Moderate Mainstream
368,50,40049.0,Graduation,Married,290,14,0,61,3,Deal Seekers
3312,36,34176.0,Graduation,Single,89,11,0,12,3,Deal Seekers
11121,43,19419.0,Graduation,Married,70,11,0,76,3,Deal Seekers
5332,64,82504.0,2n Cycle,Married,1066,17,0,2,0,Budget Conscious
5848,54,81205.0,Graduation,Together,2009,19,4,43,0,Budget Conscious
10343,33,61618.0,2n Cycle,Single,1345,19,0,27,0,Budget Conscious
5935,68,55284.0,Master,Single,764,23,0,60,1,Affluent Loyalists
2895,61,49980.0,Graduation,Single,195,11,0,79,2,Moderate Mainstream
10262,44,15072.0,Graduation,Married,53,11,0,96,3,Deal Seekers
7848,50,49166.0,Graduation,Single,368,13,0,17,3,Deal Seekers
9477,70,65324.0,PhD,Married,544,20,0,0,1,Affluent Loyalists
4856,67,82347.0,2n Cycle,Married,1853,25,2,38,0,Budget Conscious
7186,58,30843.0,PhD,Together,35,6,1,43,2,Moderate Mainstream
5794,50,46374.0,PhD,Married,446,18,3,1,1,Affluent Loyalists
1456,45,60474.0,Graduation,Single,1180,31,0,25,1,Affluent Loyalists
4877,51,38576.0,Master,Married,41,5,0,2,2,Moderate Mainstream
425,39,55357.0,Graduation,Married,727,22,0,66,1,Affluent Loyalists
3007,58,37758.0,Graduation,Together,40,6,0,49,3,Deal Seekers
1031,35,85710.0,2n Cycle,Married,1062,26,1,5,0,Budget Conscious
4297,55,23228.0,Graduation,Together,40,7,0,71,3,Deal Seekers
807,55,44602.0,Master,Together,292,17,0,35,2,Moderate Mainstream
9553,37,7500.0,Graduation,Married,15,4,0,94,3,Deal Seekers
4271,35,38683.0,2n Cycle,Together,341,17,0,80,3,Deal Seekers
4120,49,49514.0,2n Cycle,Single,369,13,0,61,3,Deal Seekers
2036,51,57906.0,PhD,Together,401,17,0,29,1,Affluent Loyalists
115,58,43456.0,Master,Single,393,17,0,0,1,Affluent Loyalists
4259,38,19485.0,Master,Single,10,4,0,80,3,Deal Seekers
8687,46,53172.0,Graduation,Together,486,16,0,54,2,Moderate Mainstream
2447,45,30545.0,Graduation,Together,69,7,0,71,3,Deal Seekers
10140,41,70123.0,PhD,Together,1727,17,2,27,0,Budget Conscious
9353,65,62450.0,Graduation,Single,995,16,1,61,0,Budget Conscious
3623,48,21675.0,Graduation,Together,45,10,0,55,3,Deal Seekers
738,43,42395.0,2n Cycle,Single,182,12,0,35,3,Deal Seekers
7631,46,61346.0,Master,Together,989,23,0,34,1,Affluent Loyalists
4789,71,80812.0,Graduation,Together,1677,18,3,95,0,Budget Conscious
773,53,42835.0,Master,Divorced,595,23,0,64,1,Affluent Loyalists
10602,41,39922.0,Graduation,Married,156,9,0,30,3,Deal Seekers
1446,68,86424.0,Master,Single,1226,28,0,12,0,Budget Conscious
3270,46,17117.0,2n Cycle,Together,128,11,0,96,3,Deal Seekers
8443,52,24762.0,Graduation,Single,86,9,2,16,3,Deal Seekers
9653,49,35797.0,Graduation,Married,68,7,0,16,3,Deal Seekers
8916,49,36627.0,Graduation,Divorced,16,4,0,78,3,Deal Seekers
8017,43,51111.0,2n Cycle,Married,55,7,0,83,2,Moderate Mainstream
5830,52,86857.0,PhD,Single,2114,22,1,96,0,Budget Conscious
4597,54,82072.0,PhD,Together,2018,19,0,67,0,Budget Conscious
7023,71,46231.0,PhD,Single,263,15,0,87,1,Affluent Loyalists
8086,65,42243.0,Graduation,Married,55,7,0,34,2,Moderate Mainstream
8825,62,51195.0,Graduation,Together,564,24,0,46,1,Affluent Loyalists
2930,46,68092.0,Master,Single,1281,20,0,7,0,Budget Conscious
1928,51,31814.0,Graduation,Married,83,7,1,73,3,Deal Seekers
7108,59,51390.0,Master,Widow,353,18,0,54,1,Affluent Loyalists
10925,41,76630.0,Graduation,Married,1003,25,0,93,0,Budget Conscious
9960,33,26868.0,Basic,Single,14,4,0,52,3,Deal Seekers
8800,81,48948.0,PhD,Divorced,902,24,2,53,1,Affluent Loyalists
9224,52,55260.0,PhD,Single,1139,25,0,81,1,Affluent Loyalists
5519,68,64090.0,Graduation,Together,797,20,1,8,1,Affluent Loyalists
5046,66,78331.0,Graduation,Divorced,1638,25,0,97,0,Budget Conscious
7037,50,37087.0,PhD,Married,401,17,0,50,2,Moderate Mainstream
905,38,21846.0,Graduation,Divorced,84,11,0,38,3,Deal Seekers
8624,66,81320.0,Graduation,Married,928,18,0,61,0,Budget Conscious
8945,54,54137.0,Graduation,Divorced,203,11,0,46,2,Moderate Mainstream
6445,57,66825.0,Graduation,Together,858,16,0,73,0,Budget Conscious
2727,51,57100.0,Graduation,Together,409,13,0,19,2,Moderate Mainstream
6404,55,58917.0,Graduation,Together,282,16,0,10,1,Affluent Loyalists
11074,47,85072.0,Graduation,Single,1423,18,0,94,0,Budget Conscious
10150,63,86429.0,Graduation,Single,1449,18,2,10,0,Budget Conscious
1968,53,45684.0,Graduation,Widow,28,4,0,37,3,Deal Seekers
6534,50,47889.0,Graduation,Together,67,6,0,94,2,Moderate Mainstream
9485,38,45921.0,PhD,Married,199,10,0,23,2,Moderate Mainstream
7053,58,78420.0,PhD,Single,1453,22,0,75,0,Budget Conscious
4654,32,75114.0,Graduation,Together,1253,19,0,40,0,Budget Conscious
9760,61,52278.0,PhD,Widow,1198,31,1,24,1,Affluent Loyalists
1048,52,35641.0,Master,Married,178,10,1,11,3,Deal Seekers
10619,30,95529.0,Graduation,Single,1990,18,2,29,0,Budget Conscious
9308,70,62820.0,Graduation,Married,976,14,0,51,0,Budget Conscious
10505,64,73113.0,Master,Together,1001,15,0,86,0,Budget Conscious
8362,42,84169.0,PhD,Married,1919,20,3,9,0,Budget Conscious
2625,70,42607.0,2n Cycle,Single,350,14,0,30,2,Moderate Mainstream
4637,70,74637.0,PhD,Single,1650,25,1,73,0,Budget Conscious
9972,69,46015.0,PhD,Together,46,5,2,25,2,Moderate Mainstream
4483,31,72354.0,Graduation,Single,1228,19,0,67,0,Budget Conscious
4487,55,39858.0,Master,Single,95,7,1,67,3,Deal Seekers
4988,76,34469.0,PhD,Married,62,9,0,58,2,Moderate Mainstream
8931,38,83033.0,Graduation,Together,1761,26,1,82,0,Budget Conscious
5871,45,24401.0,Master,Together,467,16,0,98,3,Deal Seekers
2008,46,77583.0,Graduation,Married,1149,19,1,93,0,Budget Conscious
3139,42,74116.0,2n Cycle,Single,2052,19,1,53,0,Budget Conscious
10037,31,74293.0,Graduation,Single,1127,16,0,66,0,Budget Conscious
10673,48,68397.0,PhD,Married,1416,21,0,6,0,Budget Conscious
5303,50,79632.0,PhD,Together,1113,20,0,42,0,Budget Conscious
538,35,46107.0,Graduation,Single,125,7,0,78,3,Deal Seekers
7922,73,64950.0,PhD,Single,966,25,1,29,1,Affluent Loyalists
5692,35,25443.0,Basic,Married,32,5,0,82,3,Deal Seekers
4843,72,75127.0,Graduation,Single,833,19,0,92,0,Budget Conscious
6383,53,32892.0,PhD,Together,46,8,0,78,2,Moderate Mainstream
1628,53,71796.0,Graduation,Together,960,17,0,54,0,Budget Conscious
1204,54,67536.0,PhD,Married,1829,30,1,45,1,Affluent Loyalists
3673,53,55239.0,Graduation,Single,779,26,0,59,1,Affluent Loyalists
760,49,60554.0,PhD,Divorced,811,23,0,8,1,Affluent Loyalists
8957,72,64831.0,2n Cycle,Single,1120,22,0,51,1,Affluent Loyalists
4128,62,56067.0,PhD,Together,725,20,0,51,1,Affluent Loyalists
6810,41,82025.0,Graduation,Divorced,1187,12,2,76,0,Budget Conscious
5386,71,94384.0,Graduation,Together,2302,18,4,62,0,Budget Conscious
8700,38,14906.0,Basic,Single,66,9,0,86,3,Deal Seekers
3202,37,51563.0,PhD,Married,1250,19,2,60,0,Budget Conscious
1328,42,57937.0,2n Cycle,Married,683,20,0,56,1,Affluent Loyalists
8405,45,68274.0,Graduation,Divorced,305,13,0,83,2,Moderate Mainstream
6515,47,39771.0,Graduation,Together,50,6,0,92,2,Moderate Mainstream
2882,49,67893.0,2n Cycle,Divorced,995,16,0,31,1,Affluent Loyalists
7574,45,27922.0,PhD,Together,41,6,0,80,2,Moderate Mainstream
6387,48,52190.0,PhD,Together,77,9,1,39,2,Moderate Mainstream
5320,51,44051.0,Master,Divorced,171,12,1,20,3,Deal Seekers
5048,53,42767.0,PhD,Single,131,7,0,53,2,Moderate Mainstream
8146,48,46106.0,Master,Together,54,5,0,84,2,Moderate Mainstream
10031,48,16927.0,PhD,Married,53,12,0,50,3,Deal Seekers
5748,59,59754.0,Graduation,Married,475,16,1,96,1,Affluent Loyalists
2134,72,53700.0,Graduation,Single,694,22,0,94,1,Affluent Loyalists
1523,51,59041.0,Graduation,Married,96,8,0,25,2,Moderate Mainstream
9665,67,54237.0,PhD,Divorced,361,16,0,48,1,Affluent Loyalists
4640,57,70647.0,Graduation,Divorced,1079,26,0,65,1,Affluent Loyalists
3635,62,52597.0,PhD,Single,578,20,0,69,1,Affluent Loyalists
3547,55,41021.0,Master,Together,64,7,1,12,3,Deal Seekers
2456,49,40233.0,PhD,Married,149,13,0,84,2,Moderate Mainstream
5633,44,50183.0,Graduation,Married,231,17,0,47,2,Moderate Mainstream
7801,65,54753.0,Graduation,Together,728,21,0,87,1,Affluent Loyalists
10489,51,92955.0,Graduation,Married,1778,23,3,35,0,Budget Conscious
7011,51,33471.0,Graduation,Married,93,10,0,47,3,Deal Seekers
2620,50,34596.0,PhD,Married,23,4,1,48,3,Deal Seekers
3933,44,44010.0,Graduation,Together,662,24,0,46,1,Affluent Loyalists
10981,36,84219.0,Graduation,Married,1198,18,0,27,0,Budget Conscious
1734,56,40706.0,PhD,Together,81,11,0,37,2,Moderate Mainstream
10995,36,15716.0,2n Cycle,Married,92,10,0,8,3,Deal Seekers
6357,65,59052.0,2n Cycle,Divorced,491,18,0,29,1,Affluent Loyalists
9209,53,80573.0,Master,Together,1564,24,0,85,0,Budget Conscious
10286,62,83715.0,Graduation,Married,926,24,0,2,0,Budget Conscious
2611,65,82576.0,Master,Together,1910,19,1,66,0,Budget Conscious
1600,59,56962.0,Master,Married,411,21,0,60,1,Affluent Loyalists
3308,72,35704.0,Graduation,Married,94,9,0,54,2,Moderate Mainstream
5407,70,53103.0,Graduation,Together,1085,28,1,70,1,Affluent Loyalists
2166,64,46779.0,2n Cycle,Widow,23,4,0,55,2,Moderate Mainstream
3955,59,4861.0,Graduation,Divorced,6,0,0,20,3,Deal Seekers
6634,45,33462.0,Master,Divorced,54,6,0,78,3,Deal Seekers
3056,46,63693.0,Graduation,Divorced,1150,29,0,63,1,Affluent Loyalists
5718,74,80763.0,Graduation,Married,1415,23,3,17,0,Budget Conscious
6872,50,65352.0,PhD,Married,405,16,0,43,2,Moderate Mainstream
8164,46,82170.0,PhD,Married,1908,19,0,13,0,Budget Conscious
4580,55,75759.0,Graduation,Married,2486,26,4,46,0,Budget Conscious
9305,48,79689.0,2n Cycle,Single,1315,27,0,65,0,Budget Conscious
453,68,35340.0,PhD,Widow,45,7,0,1,2,Moderate Mainstream
8545,70,85683.0,Graduation,Divorced,1789,17,5,6,0,Budget Conscious
9850,52,24884.0,2n Cycle,Married,19,4,0,32,3,Deal Seekers
7378,43,42021.0,Master,Together,573,22,1,34,1,Affluent Loyalists
7646,35,64449.0,Graduation,Single,805,24,0,70,1,Affluent Loyalists
1640,70,64587.0,Graduation,Divorced,108,8,0,49,2,Moderate Mainstream
5184,29,34824.0,Graduation,Single,23,4,0,65,3,Deal Seekers
8492,46,75437.0,Graduation,Together,1493,23,1,25,0,Budget Conscious
11188,67,26091.0,Graduation,Together,89,9,0,84,2,Moderate Mainstream
1212,51,52845.0,Graduation,Married,936,25,1,7,1,Affluent Loyalists
9097,68,46086.0,Graduation,Divorced,343,16,0,34,2,Moderate Mainstream
10473,68,78028.0,PhD,Widow,528,20,3,38,1,Affluent Loyalists
7962,37,95169.0,PhD,Single,1901,12,3,1,0,Budget Conscious
9984,43,56337.0,2n Cycle,Married,724,22,3,25,1,Affluent Loyalists
5527,37,22434.0,Graduation,Together,58,7,0,25,3,Deal Seekers
6374,70,36930.0,PhD,Married,297,16,0,50,2,Moderate Mainstream
7453,70,36130.0,Graduation,Single,488,21,2,46,1,Affluent Loyalists
8952,71,65569.0,Master,Married,859,23,0,96,1,Affluent Loyalists
241,72,83844.0,Graduation,Together,1574,20,1,57,0,Budget Conscious
8975,56,19514.0,Graduation,Married,69,10,1,47,3,Deal Seekers
6119,61,36736.0,PhD,Single,17,4,0,52,2,Moderate Mainstream
5236,45,77568.0,Graduation,Together,2194,21,3,30,0,Budget Conscious
5723,48,49187.0,PhD,Together,116,8,0,63,2,Moderate Mainstream
1710,46,30168.0,Graduation,Single,279,18,0,51,3,Deal Seekers
1970,56,34053.0,Master,Together,103,7,0,14,3,Deal Seekers
5313,53,38196.0,Master,Married,44,9,0,20,2,Moderate Mainstream
10634,73,59412.0,Master,Married,406,15,0,56,2,Moderate Mainstream
7010,59,70924.0,2n Cycle,Married,1363,20,1,41,0,Budget Conscious
8562,55,54165.0,Graduation,Together,236,11,0,72,2,Moderate Mainstream
3158,51,32300.0,Graduation,Married,39,5,0,1,3,Deal Seekers
4436,48,20180.0,Graduation,Single,137,8,0,27,3,Deal Seekers
5287,51,34961.0,Graduation,Married,79,10,0,77,2,Moderate Mainstream
2445,50,28440.0,PhD,Together,63,6,0,87,2,Moderate Mainstream
6059,71,64504.0,PhD,Together,1314,25,1,81,1,Affluent Loyalists
4550,58,33564.0,Master,Together,71,6,0,51,2,Moderate Mainstream
4240,46,17345.0,Graduation,Married,58,7,0,79,3,Deal Seekers
8911,57,56320.0,PhD,Married,702,21,0,11,1,Affluent Loyalists
3706,46,28647.0,Graduation,Single,94,7,2,54,3,Deal Seekers
3628,37,15038.0,Basic,Single,80,7,0,93,3,Deal Seekers
10175,66,32173.0,PhD,Divorced,22,5,0,0,2,Moderate Mainstream
8985,60,68316.0,2n Cycle,Together,1211,32,0,54,1,Affluent Loyalists
5204,53,74538.0,Graduation,Together,1461,22,2,21,0,Budget Conscious
9220,53,91700.0,Graduation,Single,1968,20,1,58,0,Budget Conscious
9888,55,68695.0,Graduation,Together,1091,16,0,3,0,Budget Conscious
5263,47,31056.0,2n Cycle,Married,55,5,0,99,3,Deal Seekers
1020,51,79593.0,Graduation,Married,1366,19,1,70,0,Budget Conscious
9503,44,28071.0,Graduation,Single,313,13,0,65,3,Deal Seekers
10613,66,37334.0,PhD,Together,62,11,0,44,2,Moderate Mainstream
67,52,46423.0,Master,Single,92,9,0,6,2,Moderate Mainstream
6019,53,37126.0,PhD,Married,72,6,2,9,2,Moderate Mainstream
5863,71,47703.0,Graduation,Married,655,21,0,95,1,Affluent Loyalists
3717,65,61180.0,Graduation,Married,704,18,1,70,1,Affluent Loyalists
6730,70,38998.0,Graduation,Married,54,8,0,92,2,Moderate Mainstream
10749,33,8028.0,Graduation,Single,178,16,0,62,3,Deal Seekers
4998,62,76081.0,Graduation,Together,1033,14,1,85,0,Budget Conscious
6287,38,34728.0,Graduation,Together,36,5,1,2,3,Deal Seekers
5985,59,33168.0,Master,Single,122,10,0,0,3,Deal Seekers
4754,58,33585.0,Master,Married,122,7,0,91,2,Moderate Mainstream
4002,64,77037.0,PhD,Married,1123,27,0,3,0,Budget Conscious
8870,40,35196.0,Graduation,Together,497,18,1,68,1,Affluent Loyalists
966,58,44529.0,Graduation,Married,691,25,1,98,1,Affluent Loyalists
4767,59,70924.0,2n Cycle,Married,1363,20,1,41,0,Budget Conscious
9725,58,28764.0,PhD,Together,12,4,1,16,2,Moderate Mainstream
4475,75,69098.0,PhD,Married,2440,25,0,82,0,Budget Conscious
5740,54,25959.0,2n Cycle,Divorced,56,7,1,1,3,Deal Seekers
5731,41,27100.0,Master,Married,37,5,0,64,3,Deal Seekers
7290,39,70596.0,Graduation,Single,968,21,0,68,0,Budget Conscious
3846,50,42557.0,Graduation,Married,270,15,0,98,3,Deal Seekers
8104,73,53312.0,PhD,Married,278,12,0,32,2,Moderate Mainstream
4507,72,72228.0,Graduation,Single,1250,22,0,87,0,Budget Conscious
11013,37,67605.0,Graduation,Together,938,17,0,84,0,Budget Conscious
4491,75,62845.0,Master,Married,1178,28,1,3,1,Affluent Loyalists
3759,66,65196.0,Graduation,Together,1155,26,1,34,1,Affluent Loyalists
1162,37,42000.0,PhD,Single,653,20,1,23,1,Affluent Loyalists
2055,51,35860.0,PhD,Divorced,49,6,1,37,2,Moderate Mainstream
10766,60,65526.0,PhD,Married,506,17,0,22,2,Moderate Mainstream
4415,63,16860.0,Graduation,Married,38,8,0,19,3,Deal Seekers
3005,32,83528.0,Graduation,Single,1650,23,3,7,0,Budget Conscious
2223,59,64176.0,2n Cycle,Divorced,1826,33,0,52,1,Affluent Loyalists
4817,68,22304.0,Graduation,Divorced,18,4,0,91,3,Deal Seekers
2875,46,67023.0,Graduation,Married,906,24,0,93,0,Budget Conscious
10536,53,32892.0,PhD,Together,46,8,0,78,2,Moderate Mainstream
11112,58,70713.0,Graduation,Together,1477,25,0,23,1,Affluent Loyalists
3807,69,59925.0,Graduation,Together,766,23,0,83,1,Affluent Loyalists
9197,71,39722.0,Graduation,Married,47,7,0,92,2,Moderate Mainstream
10832,66,46610.0,Graduation,Together,467,14,0,4,2,Moderate Mainstream
6421,63,88347.0,Graduation,Together,2116,21,1,32,0,Budget Conscious
4207,43,87171.0,PhD,Married,1298,25,2,27,0,Budget Conscious
577,48,26907.0,2n Cycle,Together,22,6,0,10,3,Deal Seekers
10855,56,50014.0,Master,Single,396,15,0,9,2,Moderate Mainstream
3081,46,41014.0,PhD,Married,20,4,0,65,3,Deal Seekers
3535,59,66294.0,Graduation,Single,967,13,0,68,0,Budget Conscious
247,53,36715.0,Graduation,Married,357,19,1,16,1,Affluent Loyalists
8707,68,79456.0,Graduation,Married,1401,16,1,12,0,Budget Conscious
9523,42,40479.0,Graduation,Together,15,4,0,95,3,Deal Seekers
6072,54,75345.0,Master,Single,2087,20,2,16,0,Budget Conscious
6295,47,54233.0,Graduation,Married,981,26,0,46,1,Affluent Loyalists
10914,54,24163.0,Graduation,Single,17,6,0,3,2,Moderate Mainstream
1509,66,84460.0,PhD,Together,523,22,5,80,0,Budget Conscious
5577,41,43776.0,Graduation,Together,23,4,0,77,3,Deal Seekers
7348,66,71691.0,PhD,Single,1192,17,1,0,0,Budget Conscious
1127,51,85844.0,PhD,Married,1958,20,1,62,0,Budget Conscious
1833,50,39190.0,PhD,Single,133,9,0,91,2,Moderate Mainstream
4944,65,71367.0,Graduation,Together,777,17,0,24,0,Budget Conscious
9080,52,38578.0,PhD,Single,73,9,0,2,2,Moderate Mainstream
6466,59,57236.0,PhD,Married,121,10,0,22,2,Moderate Mainstream
9964,45,61825.0,Graduation,Single,424,15,0,56,2,Moderate Mainstream
4790,66,79803.0,Graduation,Divorced,868,13,0,54,0,Budget Conscious
10245,38,80910.0,2n Cycle,Single,756,15,0,71,0,Budget Conscious
1109,42,27590.0,Master,Together,12,4,0,38,3,Deal Seekers
6001,45,56775.0,Graduation,Married,937,25,0,62,1,Affluent Loyalists
5538,49,83829.0,Graduation,Divorced,1862,17,4,78,0,Budget Conscious
10552,45,54210.0,2n Cycle,Married,367,14,0,18,3,Deal Seekers
1545,38,38508.0,Graduation,Married,443,20,0,95,1,Affluent Loyalists
7409,54,53187.0,Graduation,Together,267,13,0,66,2,Moderate Mainstream
4444,52,30023.0,Graduation,Married,61,6,0,28,3,Deal Seekers
146,64,76045.0,PhD,Single,1323,21,1,78,0,Budget Conscious
6271,72,50870.0,PhD,Married,63,6,0,13,2,Moderate Mainstream
10065,54,15315.0,2n Cycle,Married,64,8,0,27,3,Deal Seekers
4741,50,65463.0,2n Cycle,Married,562,19,1,17,1,Affluent Loyalists
246,59,66480.0,Graduation,Married,312,19,0,71,1,Affluent Loyalists
375,70,76773.0,Graduation,Divorced,1156,16,0,79,0,Budget Conscious
1524,41,81698.0,2n Cycle,Single,1104,16,2,1,0,Budget Conscious
10022,51,54466.0,PhD,Single,16,4,0,78,2,Moderate Mainstream
7451,64,98777.0,Master,Single,2008,19,1,23,0,Budget Conscious
11010,40,16269.0,PhD,Single,44,9,0,75,3,Deal Seekers
4356,53,71819.0,Graduation,Together,1574,14,2,70,0,Budget Conscious
3885,41,33569.0,PhD,Married,63,5,2,10,3,Deal Seekers
1175,41,36262.0,Master,Married,426,12,2,24,3,Deal Seekers
880,58,22634.0,Basic,Together,96,6,0,47,3,Deal Seekers
2320,46,47025.0,2n Cycle,Married,635,23,0,98,1,Affluent Loyalists
850,56,70566.0,Graduation,Single,757,22,0,4,1,Affluent Loyalists
4713,45,31605.0,PhD,Married,125,9,0,15,3,Deal Seekers
675,51,52034.0,Master,Divorced,332,16,0,67,2,Moderate Mainstream
5025,45,48526.0,Graduation,Single,135,8,0,32,2,Moderate Mainstream
2308,70,46734.0,Graduation,Married,330,14,0,40,1,Affluent Loyalists
5995,62,39552.0,Graduation,Divorced,384,20,1,54,1,Affluent Loyalists
6749,58,86358.0,Graduation,Single,1722,18,0,78,1,Affluent Loyalists
1010,47,46931.0,Graduation,Together,78,7,0,94,2,Moderate Mainstream
8977,39,16581.0,Basic,Single,24,4,0,51,3,Deal Seekers
4756,72,63998.0,2n Cycle,Divorced,1168,25,1,42,0,Budget Conscious
3412,73,67381.0,Master,Married,957,17,1,67,1,Affluent Loyalists
606,57,25930.0,Graduation,Single,15,4,0,87,3,Deal Seekers
5961,46,42693.0,Graduation,Married,57,5,0,29,2,Moderate Mainstream
2975,48,85606.0,Graduation,Together,1956,24,1,89,0,Budget Conscious
2894,39,72903.0,Graduation,Single,2013,21,4,74,0,Budget Conscious
7613,50,49669.0,2n Cycle,Together,326,14,0,97,2,Moderate Mainstream
10542,56,36778.0,PhD,Married,77,9,0,63,3,Deal Seekers
8015,62,85696.0,PhD,Divorced,1313,20,1,88,0,Budget Conscious
10617,35,10979.0,Master,Divorced,30,8,0,34,3,Deal Seekers
11166,63,49678.0,Graduation,Married,315,14,0,81,2,Moderate Mainstream
849,71,56129.0,Master,Together,660,22,0,65,1,Affluent Loyalists
523,35,37155.0,Graduation,Married,74,7,0,51,3,Deal Seekers
4066,46,21282.0,2n Cycle,Divorced,46,7,0,76,3,Deal Seekers
8414,62,33419.0,PhD,Single,86,8,0,76,2,Moderate Mainstream
819,79,63285.0,Graduation,Widow,1103,25,0,84,0,Budget Conscious
4961,50,21255.0,Master,Together,61,11,0,56,2,Moderate Mainstream
749,43,42162.0,Graduation,Together,145,9,2,31,3,Deal Seekers
